id	ownerInstitutionCode	basisOfRecord	catalogNumber	recordedBy	individualCount	lifeStage	behavior	year	month	day	fieldNotes	eventRemarks	country	stateProvince	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	scientificName	genus	vernacularName
	Endangered Wildlife Trust	HumanObservation	25430	Tanya Smith	2	Adult	Unknown	2010	3	30	Two pairs 'fighting'	Pair	South Africa	Eastern Cape	Sandhurst	250m to the East	-31.28386	28.20794	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25431	Ursula Franke	2	Adult	Flying	2010	5	11		Pair	South Africa	Mpumalanga	The Pearl	400m to the East	-26.19250	30.32500	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25432	Ursula Franke	1	Adult	Feeding	2010	5	27		Single	South Africa	Mpumalanga	Verloren Valei NR	400m to the SouthEast	-25.26700	30.14111	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25433	Ursula Franke	2	Adult	Feeding	2010	5	27		Pair	South Africa	Mpumalanga	Lakenvlei	800m to the East	-25.58556	30.08133	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25434	Ursula Franke	4	2 Adults, 2 Juveniles	Feeding	2010	5	27		Family group	South Africa	Mpumalanga	Lakenvlei	200m to the East	-25.58556	30.08133	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25435	Ursula Franke	4	2 Adults, 2 Juveniles	Feeding	2010	5	27		Family group	South Africa	Mpumalanga	Lakenvlei	350m to the North	-25.58483	30.08167	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25436	Rouxie le Roux	10	Adult	Feeding	2010	5	5		Flock (single species)	South Africa	Mpumalanga	The Pearl		-26.19250	30.32500	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25437	Glenn Ramke	2	Adult	Feeding	2010	5	1		Pair	South Africa	Mpumalanga	Mooiplaas	500m to the West	-27.08897	30.07864	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	25438	Glenn Ramke	28	27 Adults, 1 Juvenile	Unknown	2010	5	1		Flock (single species)	South Africa	Mpumalanga	Waterval	300m to the NorthWest	-27.02506	30.13664	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25439	Glenn Ramke	43	42 Adults, 1 Juvenile	Unknown	2010	5	1		Flock (single species)	South Africa	Mpumalanga	Schoongezicht	400m to the SouthEast	-27.23714	30.05206	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25440	Glenn Ramke	35	29 Adults, 6 Juveniles	Unknown	2010	5	1		Flock (single species)	South Africa	Mpumalanga	Schoongezicht	200m to the SouthEast	-27.23683	30.05186	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	25441	Glenn Ramke	1	Adult	Feeding	2010	5	1		Single	South Africa	Mpumalanga	Schoongezicht	60m to the SouthEast	-27.23683	30.05186	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25442	Glenn Ramke	1	Juvenile	Feeding	2010	5	5	This was the chick picked up alone in field and released here	Single	South Africa	Mpumalanga	Langfontein	80m to the South	-27.23117	30.14867	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25443	Glenn Ramke	3	2 Adults, 1 Juvenile	Feeding	2010	5	6		Family group	South Africa	Free State	Boereplaas	200m to the South	-27.62625	29.53619	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25444	Glenn Ramke	23	22 Adults, 1 Juvenile	Unknown	2010	5	6		Flock (single species)	South Africa	Free State	Unknown	200m to the SouthWest	-27.50017	29.54144	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	25445	Glenn Ramke	1	Juvenile	Feeding	2010	5	8		Single	South Africa	Mpumalanga	Langfontein	40m to the SouthWest	-27.23028	30.15175	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25446	Glenn Ramke	4	2 Adults, 2 Juveniles	Unknown	2010	5	17	Schoongezicht Malan pair - new	Family group	South Africa	Mpumalanga	Meinheim	400m to the West	-27.23647	30.06017	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25447	Glenn Ramke	4	2 Adults, 2 Juveniles	Feeding	2010	5	17	Meinheim pair	Family group	South Africa	Mpumalanga	Schoongezicht	120m to the NorthWest	-27.23700	30.02439	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25448	Glenn Ramke	40	Adult	Unknown	2010	5	17		Flock (single species)	South Africa	Mpumalanga	Schoongezicht	200m to the East	-27.23561	30.02158	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25449	Glenn Ramke	5	Adult	Unknown	2010	5	21		Flock (single species)	South Africa	Mpumalanga	Schoongezicht	80m to the NorthWest	-27.23714	30.01911	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25450	Glenn Ramke	2	Adult	Feeding	2010	5	22		Pair	South Africa	Mpumalanga	Bergvliet	350m to the South	-27.30111	30.49631	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25451	Glenn Ramke	4	2 Adults, 2 Juveniles	Feeding	2010	5	26	Near Platrand - harvested Soya field	Family group	South Africa	Mpumalanga	Goedgedacht	150m to the West	-27.16508	29.36625	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	25452	Glenn Ramke	4	2 Adults, 2 Juveniles	Feeding	2010	5	29		Family group	South Africa	Mpumalanga	Schoongezicht	220m to the West	-27.23239	30.02708	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25453	Glenn Ramke	3	2 Adults, 1 Juvenile	Feeding	2010	5	29		Family group	South Africa	Mpumalanga	Schoongezicht	200m to the NorthWest	-27.23058	30.02083	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	25454	Glenn Ramke	58	54 Adults, 4 Juveniles	Unknown	2010	5	29	Flock size is growing	Flock (single species)	South Africa	Mpumalanga	Schoongezicht	230m to the NorthWest	-27.23481	30.02331	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25455	Glenn Ramke	4	2 Adults, 2 Juveniles	Feeding	2010	5	29		Family group	South Africa	Mpumalanga	Schoongezicht	200m to the SouthWest	-27.24150	30.02708	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25456	Tanya Smith	2	Adult	Feeding	2010	4	12	Voelvlei pair (Jacksons)	Pair	South Africa	KwaZulu-Natal	Voelvlei	100m to the North	-29.26483	30.23639	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25457	Tanya Smith	2	Adult	Feeding	2010	4	12	Fordoun pair	Pair	South Africa	KwaZulu-Natal	Fordoun	500m to the NorthEast	-29.33586	30.01039	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25458	Tanya Smith	3	2 Adults, 1 Juvenile	Feeding	2010	4	12		Family group	South Africa	KwaZulu-Natal	Nottingham Road	100m to the NorthEast	-29.43222	29.93336	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25459	Tanya Smith	33	Adult	Feeding	2010	4	15	Too far and haze too bad to check for rings	Flock (single species)	South Africa	KwaZulu-Natal	Stadler's Rust	1000m to the North	-29.22422	29.76844	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25460	Tanya Smith	2	Adult	Feeding	2010	4	15		Pair	South Africa	KwaZulu-Natal	Stadler's Rust	150m to the North	-29.22422	29.76844	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25461	Tanya Smith	1	Adult	Feeding	2010	4	15		Single	South Africa	KwaZulu-Natal	Stille Rust	1000m to the East	-27.71675	29.38214	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25462	Tanya Smith	2	Adult	Unknown	2010	5	21	Triandra pair?	Pair	South Africa	KwaZulu-Natal	Cleveland	100m to the East	-29.36803	30.23511	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25463	Tanya Smith	2	Adult	Flying	2010	5	23		Pair	South Africa	KwaZulu-Natal	Karkloof	100m to the West	-29.35831	30.26067	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25464	Tanya Smith	3	2 Adults, 1 Chick	Feeding	2010	5	23	Pi Delta pair	Family group	South Africa	KwaZulu-Natal	Pi Delta/Summerford		-29.07381	30.70764	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25465	Tanya Smith	62	57 Adults, 5 Juveniles	Feeding	2010	5	23		Flock (single species)	South Africa	KwaZulu-Natal	Pi Delta/Summerford		-29.07811	30.69156	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25466	Tanya Smith	3	2 Adults, 1 Juvenile	Feeding	2010	5	23		Family group	South Africa	KwaZulu-Natal	Craigieburn	100m to the East	-29.19019	30.29781	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25467	Tanya Smith	2	Adult	Feeding	2010	5	18	Reported by John Campbell - seen on several occasions	Pair	South Africa	KwaZulu-Natal	Ivanhoe	500m to the NorthWest	-29.54050	29.87203	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25468	Tanya Smith	2	Adult	Feeding	2010	5	25	Melmoth pair	Pair	South Africa	KwaZulu-Natal	Melmoth	400m to the West	-29.27461	30.27486	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25469	Tanya Smith	2	Adult	Feeding	2010	5	25	Middeldraai pair	Pair	South Africa	KwaZulu-Natal	Middeldraai	400m to the SouthWest	-29.28272	30.23656	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25470	Tanya Smith	3	Adult	Feeding	2010	5	25	In newly planted pine plantation	Flock (single species)	South Africa	KwaZulu-Natal	Tweefontein	100m to the South	-29.25989	30.22044	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25471	Tanya Smith	2	Adult	Feeding	2010	5	25	Alida Mount/Craigieburn pair	Pair	South Africa	KwaZulu-Natal	Alida Mount (Craigieburn)	400m to the South	-29.19019	30.29781	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25472	Tanya Smith	2	Adult	Feeding	2010	5	27	Ivanhoe bottom?	Pair	South Africa	KwaZulu-Natal	Ivanhoe	500m to the South	-29.54050	29.87203	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25473	Tanya Smith	4	2 Adults, 2 Juveniles	Feeding	2010	5	27		Family group	South Africa	KwaZulu-Natal	Ivanhoe		-29.54050	29.87203	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25474	Tanya Smith	3	2 Adults, 1 Juvenile	Feeding	2010	5	27		Family group	South Africa	KwaZulu-Natal	Ivanhoe	100m to the West	-29.52375	29.88083	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	25475	Tanya Smith	2	Adult	Feeding	2010	5	27		Pair	South Africa	KwaZulu-Natal	Ivanhoe	500m to the SouthWest	-29.52386	29.86231	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25478	David Clulow	3	2 Adults, 1 Juvenile	Flying	2010	4	1	Flying all about as Juvenile is also now airborne	Family group	South Africa	KwaZulu-Natal	The Willows		-29.66972	30.01500	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25479	David Clulow	2	Adult	Unknown	2010	4	1	Parents peering round for juvenile - no idea where it has gone; one flew off;other remained behind, calling; an African Fish-Eagle is sitting nearby in a Willow tree on the banks of the Elands river; also 30 Cape Crows & many Hadedas	Family group	South Africa	KwaZulu-Natal	The Willows		-29.66903	30.01444	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25480	David Clulow	2	Adult	Feeding	2010	4	1	Fish-Eagle left, but adults are waiting for juvenile	Family group	South Africa	KwaZulu-Natal	The Willows		-29.66903	30.01417	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25481	David Clulow	2	Adult	Unknown	2010	4	1	Fish-Eagle roosted in tree above Cranes, one of them made a harsh rasping sound; Cranes called (ma-hem) continuously	Family group	South Africa	KwaZulu-Natal	The Willows		-29.66881	30.01322	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25482	David Clulow	2	Adult	Unknown	2010	4	1	Fish-Eagle stayed; Cranes walked away; Fish-Eagle flew back to Elands river	Family group	South Africa	KwaZulu-Natal	The Willows		-29.66903	30.01417	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25483	David Clulow	2	Adult	Unknown	2010	4	1	Fish-Eagle and Cranes still watching one another	Family group	South Africa	KwaZulu-Natal	The Willows		-29.66903	30.01417	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25485	David Clulow	2	Adult	Unknown	2010	4	3	One stood at former nest and called until after 30 minutes the other arrived and they stood there for an hour	Pair	South Africa	KwaZulu-Natal	The Willows		-29.66833	30.01444	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25486	David Clulow	1	Adult	Unknown	2010	4	3	Searched wetland at nest site as well as possible; single Crane flew away 25 metres and watched	Single	South Africa	KwaZulu-Natal	The Willows		-29.66822	30.01444	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25487	David Clulow	2	Adult	Flying	2010	4	3	Circled over The Willows homestead then left in direction of The Drift dam (west-north west)	Pair	South Africa	KwaZulu-Natal	The Willows		-29.66908	30.01236	WGS84	data custodian	Bugeranus carunculatus	Bugeranus	Wattled Crane
	Endangered Wildlife Trust	HumanObservation	25488	David Clulow	6	Adult	Feeding	2010	4	3		Flock (single species)	South Africa	KwaZulu-Natal	Melrose		-29.67667	30.04000	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25489	David Clulow	2	Adult	Unknown	2010	4	4	Calling at dawn	Pair	South Africa	KwaZulu-Natal	The Willows		-29.66667	30.00000	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25490	David Clulow	2	Adult	Feeding	2010	4	4		Pair	South Africa	KwaZulu-Natal	The Willows		-29.66872	30.01428	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25491	C.Wilson	4	2 Adults, 2 Juveniles	Feeding	2010	4	5		Family group	South Africa	KwaZulu-Natal	Elandshoek		-29.64806	30.01917	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	25492	David Clulow	1	Adult	Flying	2010	4	5		Single	South Africa	KwaZulu-Natal	The Willows		-29.66889	30.00250	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25493	David Clulow	1	Adult	Feeding	2010	4	7	after rain	Single	South Africa	KwaZulu-Natal	Netherby		-29.66889	30.01861	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25494	David Clulow	6	Adult	Flying	2010	4	7	heading for 'Endeavour'	Flock (single species)	South Africa	KwaZulu-Natal	The Drift		-29.66408	30.00486	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25495	David Clulow	2	Adult	Feeding	2010	4	8		Pair	South Africa	KwaZulu-Natal	Netherby		-29.66889	30.01861	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25496	David Clulow	1	Adult	Unknown	2010	4	8	Standing behind high grass, looking. Still there an hour later, calling occasionally	Single	South Africa	KwaZulu-Natal	The Willows		-29.66822	30.01458	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25497	B.Astrup	18	Adult	Flying	2010	4	9	flying to Netherby	Flock (single species)	South Africa	KwaZulu-Natal	Highland Glen		-29.67028	30.01472	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25498	David Clulow	1	Adult	Roosting	2010	4	9	in Willow tree at Elands river, calling; other Cranes calling in distance	Single	South Africa	KwaZulu-Natal	The Willows		-29.66833	30.01500	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25499	C.Wilson	4	2 Adults, 2 Juveniles	Feeding	2010	4	11		Family group	South Africa	KwaZulu-Natal	Elandshoek		-29.65308	30.01878	WGS84	data custodian	Anthropoides paradiseus	Anthropoides	Blue Crane
	Endangered Wildlife Trust	HumanObservation	25500	David Clulow	29	Adult	Feeding	2010	4	12	hard to count too active and mixed with many Spurwing Geese	Flock (single species)	South Africa	KwaZulu-Natal	Netherby		-29.66944	30.02139	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25501	David Clulow	29	Adult	Feeding	2010	4	13	also hard to count; there are juveniles in 29 but also impossible to count at distance	Flock (single species)	South Africa	KwaZulu-Natal	Netherby		-29.66917	30.02111	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
	Endangered Wildlife Trust	HumanObservation	25502	David Clulow	26	Adult	Feeding	2010	4	15		Flock (single species)	South Africa	KwaZulu-Natal	Netherby		-29.66778	30.01992	WGS84	data custodian	Balearica regulorum	Balearica	Grey Crowned Crane
